Date,AKRBP.OL,BZ=F,DNB.OL,EQNR.OL,MOWI.OL,NHY.OL,TEL.OL,USDNOK=X,^VIX
2017-02-01,-0.014696073837224266,-0.009620539911838533,-0.0007266484446021293,-0.03259476031102204,0.005486970847919492,0.010214985464005233,0.04670757962884298,0.008082413515706266,0.0775646641308525
2017-03-01,-0.0660331182575582,-0.04964918715519584,-0.010181769267183838,0.0006877177448185723,-0.10709424109620969,0.050347563744191026,0.04535477484560091,0.022572915213014078,-0.04256967395410627
2017-04-01,0.058865727099454146,-0.020821545536493846,-0.014695005826106833,-0.03408318797334442,0.09090926791989995,-0.01724830140422917,-0.028691509317810615,0.0006168449356329653,-0.1253031693673946
2017-05-01,-0.05284801428509145,-0.027450187154668737,0.11288190561861788,0.03669704332509549,0.03641433024498042,-0.07081647870722674,0.0050432512903246796,-0.013597182142987996,-0.037892778093906565
2017-06-01,-0.10393146666335773,-0.04750552850540224,-0.007686990270965421,-0.04615189600135172,-0.03445969609188182,0.04344918542106613,0.024596451876019554,-0.008781754484023407,0.07396738415467796
2017-07-01,0.20161931456193782,0.09870625078610473,0.08873250044348269,0.06502877277702401,0.025192785109962923,0.09658613327312304,0.13573979012546422,-0.05493667735186658,-0.08228980779795059
2017-08-01,-0.04312661499668591,-0.005128213674048254,-0.020051854127391744,-0.0027138601112607352,0.05187698665546536,0.10344814733702679,-0.0012715839837719178,-0.01427667929517018,0.032163734536487354
2017-09-01,0.08586059997059059,0.09851087709414164,0.059405874521874846,0.09643575642891311,0.02206372562608161,0.03392866190533472,0.07192899329587976,0.018048182432688575,-0.10198299415908263
2017-10-01,0.21948053597556072,0.0,-0.01869151856663742,0.03829227555305503,0.012698581409703813,0.09067346510252738,0.030284933375978262,0.025982987382576983,0.07045216195254711
2017-11-01,0.04206590528821308,0.10479664030852764,-0.03682543114882331,0.008464668153675303,-0.0821318920320302,-0.10451297638306722,0.09649664434754857,0.012405083881945611,0.10805495037521196
2017-12-01,0.032698759779154596,0.04766397347558238,0.0026367303002610143,0.061885282199394265,-0.05054660163520208,0.10256397261279271,-0.05633036530070723,-0.005427897918020785,-0.02127657595741339
2018-01-01,0.10450715047955761,0.03678685636289791,0.028270910175536734,0.027397317771624685,-0.039927891918264624,-0.0986367622077382,0.026151211418048437,-0.05937478571237631,0.2264492761447785
2018-02-01,-0.11390153960342686,-0.047357047471958014,0.0019182369976746827,0.012500466196810667,0.15136762752603183,-0.04555153180671112,-0.01191146392367437,0.019654590062007538,0.46602662019159546
2018-03-01,0.08599801482937641,0.06825779791869935,-0.02903639421370896,0.022909335538938258,0.04067986716691396,-0.14336308378552443,-0.0075694669118522295,-0.003773799597275529,0.006045286124870097
2018-04-01,0.24505204029893624,0.0,-0.010515807174843017,0.11291670248081154,0.11100528512190877,0.08944512028389906,0.004519955475634774,0.01633354115096175,-0.20230341247318184
2018-05-01,0.1317182832567272,0.10416963205514107,0.020977856010832685,0.04768840518731676,-0.0626966781937578,0.02556910011950686,-0.052024827832387266,0.027074605726502998,-0.0313873189216165
2018-06-01,0.015061347459632612,0.023843358562090522,0.08737206027990796,0.01363638695058178,0.006185073655999407,-0.015243675738536688,0.041583261100808455,0.0007782884668696699,0.04277380650412055
2018-07-01,-0.030584896637602665,0.0,0.03295659292555553,0.0009244958122611724,0.09956817644669158,-0.046935743265573815,-0.04576726963373556,-0.007181489300015276,-0.2026103292707241
2018-08-01,0.018518751477663242,-0.02542804897256723,0.03798228632975231,-0.006925324406766853,0.01569921212292935,-0.004086098995691789,-0.008777817750433181,0.026448478670352937,0.002338248881495142
2018-09-01,0.17314116888686182,0.06845780388927669,0.0026348496316110914,0.0765701934327927,0.05607081284633031,0.05506385069319619,0.006325462672915005,-0.024275351141488377,-0.057542752011967346
2018-10-01,-0.19513604798382989,-0.08764506640487657,-0.10919713569414102,-0.04444453834641049,0.08194101080959104,-0.10438001630509663,-0.0012056964145321647,0.032207307322451806,0.751650143786863
2018-11-01,-0.12374123291005978,-0.22207502140112356,-0.033103973545313914,-0.08572684515919138,-0.014215458881173593,-0.07449716850943078,0.10464429028895683,0.014713861960221397,-0.1488459687022321
2018-12-01,-0.09674396769246385,-0.08363140732377705,-0.06338983205596904,-0.07451531833482028,-0.0795246025172689,-0.03185201423475892,0.006308265411952396,0.020798153223094307,0.40675154983953776
2019-01-01,0.28807293806883383,0.15037175218052856,0.08107149646032918,0.049251779132539086,0.015873364552088987,-0.007396191757979009,-0.04835831750207287,-0.03330472584342814,-0.3481510761175416
2019-02-01,0.03276367844399153,0.06689286525248983,0.09809163568975499,-0.0023340182838745838,0.06357704515006168,-0.08941407287371939,0.046737822571787824,0.014897600241457809,-0.10802655370067082
2019-03-01,0.0760728340225838,0.035741339602924915,-0.031707355748619936,-0.008353166777572252,-0.01189332023850842,-0.013826063699896474,0.03506132246078986,0.009352770968130919,-0.07239510921216497
2019-04-01,-0.07329002146068486,0.06448316568894241,0.0431360266884937,0.019062579545787495,-0.029090754079742598,0.05751071983205325,0.0028952340774832663,0.003501237217365283,-0.04303429255625546
2019-05-01,-0.16906837058221036,-0.11414841812685372,-0.10413530957422379,-0.1286047377157783,0.08614241969764547,-0.17153681176252256,0.03926096314930683,0.014163837308468707,0.4260670158287405
2019-06-01,0.053328736867937376,0.03194301839395153,0.12545933577770008,0.01714902113295591,-0.004579486637064756,0.033270426407070675,0.031589675109363835,-0.03048806264753179,-0.19401386095091366
2019-07-01,0.03025369594061167,-0.020736360924570207,0.0003150223028423049,-0.05669337255275131,0.06843820007958645,-0.002950909527208334,-0.005521742307618149,0.02888686999686696,0.06896557830165762
2019-08-01,-0.04047634552127499,-0.07273282180370266,-0.07464566808759632,-0.01950890676457151,0.022993922768227648,-0.05162769414460444,0.03886740284073564,0.038713614881283887,0.17741926514309903
2019-09-01,0.024688153017380365,0.0,0.09087828179604052,0.12863583347819696,-0.025864244421786142,0.1095701761173784,-0.02431877584284592,-0.00262409216364623,-0.14436247825089898
2019-10-01,0.04313886797435784,-0.0033096270383822235,0.042745635598993026,-0.017046975104622164,0.06812780506942584,0.014062426963891816,-0.056970806941887164,0.011570430964297662,-0.1859605632175093
2019-11-01,0.05991953674943096,0.03652666079462108,-0.07360868775890828,-0.001763479211458585,0.019625476133339648,0.00462239030748246,-0.0012927743260280344,0.0012633905835455206,-0.045385807061301686
2019-12-01,0.08967075498816723,0.0,0.05943156947778716,0.04758545866383157,0.009914985181144198,0.0012270585925999722,-0.06391191420308728,-0.04018800382826948,0.09191757986776872
2020-01-01,-0.09305542429306501,-0.06839661119478913,-0.013109807858243339,-0.04757842675628221,-0.035056879978364486,-0.11121327471124964,0.060336673311751854,0.042344826914787026,0.36719887646367044
2020-02-01,-0.15122548335896713,-0.1313617505105339,-0.03676241658165125,-0.1549503625526376,-0.10104476206007806,-0.08100657037566428,-0.09943099888635676,0.022297164278251902,1.1289809068734002
2020-03-01,-0.389463515543106,0.0,-0.2511225929526777,-0.057367945961296796,-0.18923218630290062,-0.15153777808358704,0.010309200183211464,0.121159502502451,0.33482922215936783
2020-04-01,0.2828054806439011,-0.49980205406193146,0.06381152513162025,0.0937859139274575,0.10620859549025186,0.15694073964932964,0.03522053488817689,-0.0216014609589259,-0.3621591157654439
2020-05-01,-0.08201064071608744,0.3981005615771682,0.06441238821660655,-0.016033545036720276,0.043020181945393254,-0.05693549064124648,-0.06263909567918569,-0.0658974663420101,-0.1944363396869916
2020-06-01,0.13621313887388808,0.16473250476054324,-0.038577988250369066,-0.012396211934908918,-0.0021854213133845057,0.07658018597585259,-0.020997825016415006,0.004116959495379824,0.10614322253724784
2020-07-01,-0.030519309336843214,0.05224781607430873,0.09008666764568751,-0.01683753334791438,-0.10320266464737105,-0.04403456542893147,0.0053532811690240045,-0.06370500580700722,-0.19618801054325652
2020-08-01,0.03383245601713902,0.04572747291278567,0.01190907180754519,0.05435593317378373,0.043040334045437056,0.09803154453994867,0.008874573454232149,-0.03079590638418772,0.07972202926930305
2020-09-01,-0.16052933025536154,-0.09562716725021647,-0.07774609392549969,-0.05711989574090415,-0.02926560898389574,-0.07708858195245238,0.10098543367673174,0.07236864852287694,-0.001514540265422637
2020-10-01,0.016449528097937538,-0.08522592462624123,-0.004640500688115168,-0.08697285892293916,-0.09164909773481955,0.038461466748954454,-0.05912430910351951,0.01243036505420747,0.44178988425352483
2020-11-01,0.3587324818703186,0.0,0.25213690488282214,0.15628851556262902,0.19515452469804973,0.34680145864043377,0.05783542783524198,-0.07377494663993045,-0.45896897824408545
2020-12-01,0.0864315894372163,0.3828083423133848,0.0425069807549463,0.04010096924709927,0.06081600860961034,0.14992591091579155,-0.03664575420384575,-0.03285923147102765,0.10597959832368442
2021-01-01,-0.00878808930922359,0.0787645152731129,-0.0002975835780091307,0.06829953113852971,-0.004973581866137389,-0.043652870773289165,-0.02638774986115222,-0.019921456726408104,0.45450550121265443
2021-02-01,0.05132977535008565,0.18342870417644486,0.004167935703338843,0.054246164381371864,0.10181511962173673,0.2591817905084144,-0.013375702548192314,0.03552871707577432,-0.15533391858405443
2021-03-01,0.09148671364975325,-0.039165226757313376,0.13609849231361149,0.031062901676409682,0.014885886088742861,0.14083318027836134,0.0738494289859688,-0.013085702905172747,-0.3059034315214091
2021-04-01,-0.01647439526562844,0.058388401495380604,-0.01620890774857786,0.013150044304420572,-0.03110264553934694,-0.02921846464969602,-0.013621257245204021,-0.042718462639845356,-0.04072159916045215
2021-05-01,0.021775518831912866,0.035390293731122124,0.030438504641655983,0.05994082929362987,0.05690638132144832,0.029721675491096944,-0.02728204508935328,0.022140053177076124,-0.09940893717331134
2021-06-01,0.13690334316652808,0.07898894466393247,0.016802222137410228,0.019758163960397424,0.011516418982417287,0.02738290785181663,0.040696888962455935,0.02344500636798097,-0.05548927759399114
2021-07-01,-0.13010214748204096,0.015972376168057467,-0.03491471283831149,-0.05346346276600522,0.028310772466729306,0.06989439529047026,0.057201873434686856,0.02927515084073362,0.1522425684792983
2021-08-01,-0.03796538159606633,0.0,0.014084482587586988,0.07132905159164316,0.03419143112093481,0.02109556621224362,-0.006844864104892712,-0.015735425845809448,-0.09649124182932722
2021-09-01,0.2559471838225873,0.028691140566968087,0.08905228282568167,0.21415104794666284,-0.04637174394326049,0.09163611243733527,-0.03314744972064554,0.011408243807726537,0.4041262155586416
2021-10-01,0.13609272636177305,0.07463067830975278,0.004251020568801778,-0.03997271927856516,0.1104390318271189,-0.05555545348133073,-0.09470452887432068,-0.03942756545516923,-0.29732062844583895
2021-11-01,-0.11577661114944926,-0.16366435183824746,0.032468401289894144,0.06994129566357654,-0.15699098075720963,-0.048157680378623,0.03317415224977904,0.07000614339302147,0.6722017313235555
2021-12-01,-0.04152344808848629,0.10216804755068543,0.01917249758912165,0.03231257697659906,0.01820033455683756,0.1803054452354489,0.03548751043478604,-0.023245752407469178,-0.36667896376886466
2022-01-01,0.12886601706428125,0.1726665018764506,0.04306932318303103,0.04217887729988501,0.04168649415219017,-0.02215189919082816,0.058080717592802644,0.02140168929453945,0.4419280437746498
2022-02-01,-0.10795838661735735,0.10722507266159798,-0.06454673512247244,0.13260110377093803,0.04139850257076483,0.2291850084720326,-0.11046707421892044,-0.007209099092810645,0.21425693560897008
2022-03-01,0.2279771318270818,0.0685216946699474,0.015220645846471426,0.19024509700966585,0.05807237360383044,0.03039744502243935,-0.028363382282409866,-0.040884242964330686,-0.3180762943258497
2022-04-01,0.029945598506107673,0.013251715570864686,-0.08170909356331968,-0.0306461410190223,0.12058837234932507,-0.07154471090026737,0.0485206864889407,0.06628981469154538,0.6245137350906051
2022-05-01,0.1976504881143577,0.0,0.09194613617252889,0.12318980230886911,-0.08248985065001702,-0.059794817595073324,-0.02520676647279929,0.03017383509174465,-0.2158682833063601
2022-06-01,-0.14971789655711665,0.05002745019123034,-0.07152245483914099,-0.03853330600634397,-0.07650199474614328,-0.19953764848070676,0.05391299119184079,0.051283791033980064,0.09621987396059883
2022-07-01,-0.023969516556989867,-0.04180816587783287,0.0739169267913653,0.07721482669077795,-0.00847823694052463,0.17947776051779063,-0.106870187529291,-0.02474349513819407,-0.25705327050177285
2022-08-01,0.04132953113560389,-0.12289795482158539,0.0021095090036427067,0.03712738140439309,-0.08055816637181867,0.0528742999783276,-0.06837615937374253,0.017302409944612185,0.21284580083292037
2022-09-01,-0.08593882609817283,-0.08840293261629084,-0.09026311205748971,-0.05383903612498586,-0.3220753765417613,-0.14102195369503945,-0.08568801394886139,0.0885323682636292,0.22226516480354275
2022-10-01,0.060141093330148276,0.07810371553078799,0.06450688060797338,0.06213337033567545,0.13226682316681115,0.1487884875937362,-0.05177602282387972,-0.033700230997509184,-0.18153072505123813
2022-11-01,0.048328301955221864,-0.09912476372852508,0.03532598656993979,-0.0032863708300390204,-0.009029395128490436,0.10003023494127805,0.05544720205073195,-0.029911430239665693,-0.20479132182875825
2022-12-01,-0.11003806686172302,0.005618674414361591,0.020734894925663827,-0.05318722830342293,0.10019599466308571,0.010195631714099651,-0.038824776696550156,-0.03186595127713576,0.05296405037068652
2023-01-01,-0.0029595303404071904,0.0,-0.04371296993283291,-0.1378625806775221,0.10077759211411008,0.09574458771172423,0.13919209408639444,0.02976783998403043,-0.10475313566089717
2023-02-01,-0.07552802883383702,-0.02351302742816508,0.11642917408783116,0.058518452734738435,-0.023906840755870684,-0.058252226469324486,0.11691434177707793,0.03583622021112043,0.06701036958616524
2023-03-01,-0.06799422128269861,-0.049111965389886714,-0.09754340414650131,-0.06699984739675269,0.0874022184657759,0.028284351708908195,0.052766963686970536,0.005797936514117863,-0.09661835392686213
2023-04-01,-0.007022917128165829,-0.002883236018777713,-0.0008006297206116786,0.02109150069992305,0.05015522154474872,0.005398427888619439,0.08353699968173989,0.01100386405031295,-0.15614978132809798
2023-05-01,-0.052259482097182564,-0.08649732429252333,0.06343603568314404,-0.06967232749535635,-0.06203841406882005,-0.1424188621067869,-0.14253461372203113,0.06402193226842146,0.13688218235981697
2023-06-01,0.06992757549217599,0.030828485423510132,0.08019365231664599,0.10323298612401177,-0.0969263240303938,0.03531777417645365,-0.005831521987714305,-0.034259507702521175,-0.24247493043334134
2023-07-01,0.12509913492748703,0.14232304159608966,0.04185356655401895,-0.011855482275278884,0.04729712669611463,0.040752420394450706,-0.002757376459191052,-0.05643497132517794,0.0029433378516490194
2023-08-01,0.041431789405306674,0.015194051996875402,0.007173634220420055,0.06420256792228507,0.07152892608112293,-0.10993984789256461,0.04976959303349893,0.03998052816737596,-0.004402085041300019
2023-09-01,0.025640957635992834,0.09728294829455919,0.023741602747301416,0.07282721317188723,-0.00759156031055408,0.1370558712123855,0.0667251573496237,0.0036965041652610164,0.29108333469204384
2023-10-01,0.06385123193530973,0.0,-0.06632646728961211,0.06635334329333498,-0.03340273564248186,-0.0523809415687404,-0.06049378661790483,0.04715979061692832,0.035388065963778415
2023-11-01,-0.015242788753239034,-0.13094109796683973,0.02384492335494315,-0.07036996098133708,0.06067294625720643,-0.014133139937856254,0.059166709432351805,-0.04355530064839774,-0.2877618240898774
2023-12-01,-0.027979973753604725,-0.06990221885225834,0.04803502160648221,-0.04850843635329005,-0.045871728562953296,0.0895190325078874,0.002579435335346547,-0.045073208499478934,-0.03637772943137818
2024-01-01,-0.0497464737669987,0.06061783636355167,-0.05046292680397557,-0.06053079908536596,0.04285719181226155,-0.094444518132216,0.0008576245923401782,0.026068372863113698,0.15261049006527982
2024-02-01,-0.08226476085398249,0.02337539693440438,0.035104744935512855,-0.1354700572332116,0.07955716790013789,-0.1194704046525712,-0.004284448513291794,0.014679095574296586,-0.06620214199897867
2024-03-01,0.07253717342361332,0.04616121123613981,0.013188955920927947,0.13563432437585843,-0.019767833055113204,0.08910887720292338,0.03915661972279283,0.02108686390711556,-0.029104432891857934
2024-04-01,0.008154342891726563,0.004343818459488613,-0.09762904342915957,0.04382000608662873,-0.015079344066388334,0.15993263012906422,0.0592132509662886,0.01604246760167971,0.2029207796466992
2024-05-01,0.011993514264778238,-0.07102205577533705,0.1515786976924065,0.013045732939049648,-0.04159222687167008,0.029317840318965782,-0.0430022671969682,-0.039680416575022415,-0.17444086957062233
2024-06-01,0.01227243266670719,0.05868660566454009,0.021929843686141925,0.029262164374936228,-0.04652433943222278,-0.026292478360327443,0.035917498724707286,-0.03848528178281663,-0.03715174095016949
2024-07-01,-0.026818572182250144,-0.0658488855486683,0.0753457618164135,-0.045895708094116916,0.03657864717839243,-0.09172929924152962,0.06820047865754097,0.07888629912733003,0.3151126336169441
2024-08-01,-0.017309688385991118,-0.023785903616325377,-0.006208398782704627,-0.029310329328478324,0.0027144713529596576,-0.016556309243092815,0.011538477886693155,-0.0820652803230324,-0.08312961855826828
2024-09-01,-0.1090981046672509,0.0,-0.034359728633417075,-0.028264024917390107,0.03691928343134365,0.1525252419228622,0.026615879527340347,0.04352410236083126,0.11533330281575527
2024-10-01,0.03713531313970386,-0.07157359354344117,0.04990754673633524,-0.009936483853213773,-0.0036891152146770745,-0.011101480471968128,0.0007408534736204064,0.045457117128589575,0.3843395386199917
2024-11-01,-0.03495314855158693,-0.003007124243995407,0.015404935470919812,0.011929916165256182,0.06003692459628773,0.008862722131182998,-0.00502026698078506,0.007271144738952184,-0.4166666529407841
2024-12-01,0.007675020932629728,0.0,-0.016471638532500887,0.022500935658990917,-0.02063660329349082,-0.08433377879408366,-0.023846161416010925,0.02596883553162943,0.2842339072932578
