Date,AKRBP.OL,BZ=F,DNB.OL,EQNR.OL,MOWI.OL,NHY.OL,TEL.OL,USDNOK=X,YAR.OL,^OSEBX,^VIX
2017-05-01,76.24258422851562,50.310001373291016,89.63036346435547,91.24463653564453,110.75405883789062,29.517135620117188,74.8291015625,8.449299812316895,,,10.40999984741211
2017-06-01,68.3185806274414,47.91999816894531,88.94137573242188,87.03352355957031,106.93750762939453,30.799631118774414,76.66963195800781,8.375100135803223,,,11.180000305175781
2017-07-01,82.09292602539062,52.650001525878906,96.83336639404297,92.69320678710938,109.63156127929688,33.77444839477539,87.07675170898438,7.914999961853027,,,10.260000228881836
2017-08-01,78.55253601074219,52.380001068115234,94.89167785644531,92.441650390625,115.31891632080078,37.26835250854492,86.96602630615234,7.802000045776367,,,10.59000015258789
2017-09-01,85.29710388183594,57.540000915527344,100.52880096435547,101.35633087158203,117.86328125,38.53281784057617,93.22140502929688,7.942811965942383,,,9.510000228881836
2017-10-01,104.01815795898438,,98.64976501464844,105.23749542236328,119.35997772216797,42.0267219543457,96.04460906982422,8.149189949035645,,,10.180000305175781
2017-11-01,108.3937759399414,63.56999969482422,95.0169448852539,106.1282958984375,109.55671691894531,37.63438415527344,105.31259155273438,8.25028133392334,,,11.279999732971191
2017-12-01,111.93811798095703,66.5999984741211,95.2674789428711,112.69607543945312,104.01899719238281,41.49431610107422,99.38029479980469,8.205499649047852,,,11.039999961853027
2018-01-01,123.6364517211914,69.05000305175781,97.96077728271484,115.78364562988281,99.86573791503906,37.401451110839844,101.97920989990234,7.718299865722656,,,13.539999961853027
2018-02-01,109.55406951904297,65.77999877929688,98.14868927001953,117.23099517822266,114.982177734375,35.697757720947266,100.76448822021484,7.869999885559082,,,19.850000381469727
2018-03-01,118.97550201416016,70.2699966430664,95.2988052368164,119.91667938232422,119.65963745117188,30.58001708984375,100.00175476074219,7.8403000831604,,,19.969999313354492
2018-04-01,148.1306915283203,,94.29666137695312,133.457275390625,132.94248962402344,33.315250396728516,100.4537582397461,7.96835994720459,,,15.930000305175781
2018-05-01,167.6422119140625,77.58999633789062,96.2748031616211,139.82164001464844,124.60743713378906,34.167091369628906,95.22766876220703,8.184100151062012,,,15.430000305175781
2018-06-01,170.16712951660156,79.44000244140625,104.68653106689453,141.72830200195312,125.37814331054688,33.64625930786133,99.18754577636719,8.190469741821289,,,16.09000015258789
2018-07-01,164.96258544921875,,108.13664245605469,141.8593292236328,137.86181640625,32.067047119140625,94.64800262451172,8.1316499710083,,,12.829999923706055
2018-08-01,168.01748657226562,77.41999816894531,112.2439193725586,140.8769073486328,140.02613830566406,31.936017990112305,93.81719970703125,8.346719741821289,,,12.859999656677246
2018-09-01,197.1082305908203,82.72000122070312,112.53966522216797,151.66387939453125,147.8775177001953,33.69453811645508,94.41063690185547,8.144100189208984,,,12.119999885559082
2018-10-01,158.6453094482422,75.47000122070312,100.25065612792969,144.92324829101562,159.9947509765625,30.177501678466797,94.29680633544922,8.406399726867676,,,21.229999542236328
2018-11-01,139.01434326171875,58.709999084472656,96.93196105957031,132.4994354248047,157.72035217285156,27.929363250732422,104.1644287109375,8.53009033203125,,,18.06999969482422
2018-12-01,125.56554412841797,53.79999923706055,90.78746032714844,122.6261978149414,145.17770385742188,27.039756774902344,104.82152557373047,8.707500457763672,,,25.420000076293945
2019-01-01,161.73757934570312,61.88999938964844,98.14773559570312,128.66575622558594,147.48216247558594,26.839765548706055,99.75253295898438,8.417499542236328,,,16.56999969482422
2019-02-01,167.0366973876953,66.02999877929688,107.77520751953125,128.36544799804688,156.858642578125,24.439912796020508,104.41474914550781,8.542900085449219,,,14.779999732971191
2019-03-01,179.74365234375,68.38999938964844,104.35794067382812,127.2931900024414,154.99307250976562,24.102005004882812,108.07566833496094,8.62279987335205,,,13.710000038146973
2019-04-01,166.5702362060547,72.80000305175781,108.85952758789062,129.7197265625,150.4842071533203,25.488128662109375,108.3885726928711,8.652990341186523,,,13.119999885559082
2019-05-01,138.40847778320312,64.48999786376953,97.52340698242188,113.03715515136719,163.44728088378906,21.115976333618164,112.64401245117188,8.77554988861084,,,18.709999084472656
2019-06-01,145.7896270751953,66.55000305175781,109.75862884521484,114.97563171386719,162.6987762451172,21.818513870239258,116.20240020751953,8.508000373840332,,,15.079999923706055
2019-07-01,150.20030212402344,65.16999816894531,109.79320526123047,108.457275390625,173.83358764648438,21.75412940979004,115.56076049804688,8.753769874572754,,,16.1200008392334
2019-08-01,144.12074279785156,60.43000030517578,101.59761810302734,106.34139251708984,177.83070373535156,20.631013870239258,120.05230712890625,9.092659950256348,,,18.979999542236328
2019-09-01,147.67881774902344,,110.83063507080078,120.02070617675781,173.2312469482422,22.891557693481445,117.13278198242188,9.06879997253418,,,16.239999771118164
2019-10-01,154.0495147705078,60.22999954223633,115.56816101074219,117.97471618652344,185.03311157226562,23.213468551635742,110.45963287353516,9.17372989654541,,,13.220000267028809
2019-11-01,163.28009033203125,62.43000030517578,107.06134033203125,117.76667022705078,188.6644744873047,23.320770263671875,110.31683349609375,9.185319900512695,,,12.619999885559082
2019-12-01,177.92153930664062,,113.42416381835938,123.37065124511719,190.5350799560547,23.34938621520996,103.26627349853516,8.816180229187012,,,13.779999732971191
2020-01-01,161.36497497558594,58.15999984741211,111.93719482421875,117.50086975097656,183.8555145263672,20.75262451171875,109.49701690673828,9.189499855041504,,,18.84000015258789
2020-02-01,136.9624786376953,50.52000045776367,107.82211303710938,99.2940673828125,165.2778778076172,19.07152557373047,98.609619140625,9.394399642944336,,,40.11000061035156
2020-03-01,83.62059020996094,,80.74554443359375,93.59777069091797,134.00198364257812,16.181468963623047,99.62620544433594,10.532620429992676,,,53.540000915527344
2020-04-01,107.26895141601562,25.270000457763672,85.89804077148438,102.37592315673828,148.23414611816406,18.72100067138672,103.13509368896484,10.305100440979004,,,34.150001525878906
2020-05-01,98.47175598144531,35.33000183105469,91.43093872070312,100.7344741821289,154.6112060546875,17.65511131286621,96.6748046875,9.626020431518555,,,27.510000228881836
2020-06-01,111.88490295410156,41.150001525878906,87.90371704101562,99.48574829101562,154.2733154296875,19.007143020629883,94.64484405517578,9.665650367736816,,,30.43000030517578
2020-07-01,108.47025299072266,43.29999923706055,95.82266998291016,97.81065368652344,138.35189819335938,18.1701717376709,95.15150451660156,9.04990005493164,,,24.459999084472656
2020-08-01,112.14006805419922,45.279998779296875,96.96382904052734,103.12724304199219,144.30661010742188,19.9514217376709,95.99593353271484,8.771200180053711,,,26.40999984741211
2020-09-01,94.13829803466797,40.95000076293945,89.4252700805664,97.23662567138672,140.08338928222656,18.413394927978516,105.69012451171875,9.405960083007812,,,26.3700008392334
2020-10-01,95.68682861328125,37.459999084472656,89.01029205322266,88.77967834472656,127.244873046875,19.121601104736328,99.44126892089844,9.522879600524902,,,38.02000045776367
2020-11-01,130.01280212402344,,111.45307159423828,102.65492248535156,152.07728576660156,25.753000259399414,105.19249725341797,8.820329666137695,,,20.56999969482422
2020-12-01,141.25001525878906,51.79999923706055,116.19060516357422,106.771484375,161.32601928710938,29.614042282104492,101.33763885498047,8.530500411987305,,,22.75
2021-01-01,140.00869750976562,55.880001068115234,116.1560287475586,114.06392669677734,160.52365112304688,28.321304321289062,98.66356658935547,8.360560417175293,,,33.09000015258789
2021-02-01,147.1953125,66.12999725341797,116.6401596069336,120.25145721435547,176.8673858642578,35.66167068481445,97.3438720703125,8.657600402832031,,,27.950000762939453
2021-03-01,160.66172790527344,63.540000915527344,132.51470947265625,123.98681640625,179.50021362304688,40.684017181396484,104.53266143798828,8.544309616088867,,,19.399999618530273
2021-04-01,158.01492309570312,67.25,130.36679077148438,125.61724853515625,173.9172821044922,39.49529266357422,103.10879516601562,8.179309844970703,,,18.610000610351562
2021-05-01,161.45578002929688,69.62999725341797,134.3349609375,133.1468505859375,183.8142852783203,40.669158935546875,100.2957763671875,8.360400199890137,,,16.760000228881836
2021-06-01,183.5596160888672,75.12999725341797,136.5920867919922,135.777587890625,185.93116760253906,41.782798767089844,104.37750244140625,8.55640983581543,,,15.829999923706055
2021-07-01,159.67811584472656,76.33000183105469,131.82301330566406,128.51844787597656,191.1950225830078,44.703182220458984,110.34809112548828,8.806900024414062,,,18.239999771118164
2021-08-01,153.61587524414062,,133.67967224121094,137.685546875,197.7322540283203,45.64622116088867,109.5927734375,8.668319702148438,,,16.479999542236328
2021-09-01,192.9334259033203,78.5199966430664,145.5841522216797,167.17105102539062,188.5630645751953,49.829063415527344,105.96005249023438,8.767210006713867,,,23.139999389648438
2021-10-01,219.1902618408203,84.37999725341797,146.20303344726562,160.48876953125,209.38778686523438,47.060787200927734,95.92515563964844,8.421540260314941,,,16.260000228881836
2021-11-01,193.8131561279297,70.56999969482422,150.95001220703125,171.71356201171875,176.5157928466797,44.79444885253906,99.10739135742188,9.011099815368652,,,27.190000534057617
2021-12-01,185.76536560058594,77.77999877929688,153.84410095214844,177.26206970214844,179.7284393310547,52.871131896972656,102.62446594238281,8.801630020141602,,,17.219999313354492
2022-01-01,209.70420837402344,91.20999908447266,160.47006225585938,184.73878479003906,187.22068786621094,51.69993591308594,108.58496856689453,8.989999771118164,,,24.829999923706055
2022-02-01,187.06488037109375,100.98999786376953,150.11224365234375,209.2353515625,194.97134399414062,63.54878616333008,96.58990478515625,8.925189971923828,,,30.149999618530273
2022-03-01,229.71139526367188,107.91000366210938,152.3970489501953,249.04135131835938,206.29379272460938,65.48050689697266,93.85028839111328,8.560290336608887,,,20.559999465942383
2022-04-01,236.59024047851562,109.33999633789062,139.94482421875,241.40919494628906,231.17042541503906,60.79572296142578,98.40396881103516,9.127750396728516,,,33.400001525878906
2022-05-01,283.3524169921875,,152.8122100830078,271.1483459472656,212.10121154785156,57.16045379638672,95.92352294921875,9.403169631958008,,,26.190000534057617
2022-06-01,240.9294891357422,114.80999755859375,141.88270568847656,260.7001037597656,195.8750457763672,45.754791259765625,101.09504699707031,9.88539981842041,,,28.709999084472656
2022-07-01,235.15452575683594,110.01000213623047,152.3702392578125,280.83001708984375,194.21437072753906,53.966758728027344,90.29100036621094,9.640800476074219,,,21.329999923706055
2022-08-01,244.87335205078125,96.48999786376953,152.69166564941406,291.2565002441406,178.56881713867188,56.820213317871094,84.11724853515625,9.807609558105469,,,25.8700008392334
2022-09-01,223.8292236328125,87.95999908447266,138.90924072265625,275.5755310058594,121.05619812011719,48.807315826416016,76.90940856933594,10.67590045928955,,,31.6200008392334
2022-10-01,237.29055786132812,94.83000183105469,147.86984252929688,292.6979675292969,137.0679168701172,56.06928253173828,72.9273452758789,10.316120147705078,,,25.8799991607666
2022-11-01,248.75840759277344,85.43000030517578,153.09349060058594,291.7360534667969,135.8302764892578,61.67790603637695,76.97096252441406,10.007550239562988,,,20.579999923706055
2022-12-01,221.38551330566406,85.91000366210938,156.2678680419922,276.21942138671875,149.43992614746094,62.3067512512207,73.98258209228516,9.688650131225586,,,21.670000076293945
2023-01-01,220.73031616210938,,149.4369354248047,238.13909912109375,164.5001220703125,68.27228546142578,84.2803726196289,9.977060317993164,,,19.399999618530273
2023-02-01,204.05899047851562,83.88999938964844,166.83575439453125,252.0746307373047,160.56744384765625,64.29527282714844,94.13395690917969,10.334600448608398,,,20.700000762939453
2023-03-01,190.1841583251953,79.7699966430664,150.56202697753906,235.1856689453125,174.6013946533203,66.11382293701172,99.10111999511719,10.394519805908203,,,18.700000762939453
2023-04-01,188.8485107421875,79.54000091552734,150.4414825439453,240.14608764648438,183.3585662841797,66.47073364257812,107.37973022460938,10.508899688720703,,,15.779999732971191
2023-05-01,178.97938537597656,72.66000366210938,159.98489379882812,223.41455078125,171.98329162597656,57.00404739379883,92.07440185546875,11.181699752807617,,,17.940000534057617
2023-06-01,191.49497985839844,74.9000015258789,172.81466674804688,246.47830200195312,155.31358337402344,59.017303466796875,91.53746795654297,10.798620223999023,,,13.59000015258789
2023-07-01,215.45083618164062,85.55999755859375,180.04757690429688,243.55618286132812,162.6594696044922,61.422401428222656,91.28506469726562,10.189200401306152,,,13.630000114440918
2023-08-01,224.37734985351562,86.86000061035156,181.33917236328125,259.193115234375,174.29432678222656,54.66963195800781,95.82828521728516,10.596570014953613,,,13.569999694824219
2023-09-01,230.13059997558594,95.30999755859375,185.6444549560547,278.0694274902344,172.97116088867188,62.16242599487305,102.22244262695312,10.635740280151367,,,17.520000457763672
2023-10-01,244.82472229003906,,173.33131408691406,296.520263671875,167.19345092773438,58.90629959106445,96.03861999511719,11.137319564819336,,,18.139999389648438
2023-11-01,241.09291076660156,82.83000183105469,177.46438598632812,275.6541442871094,177.3375701904297,58.073768615722656,101.72090911865234,10.652230262756348,,,12.920000076293945
2023-12-01,234.34713745117188,77.04000091552734,185.9888916015625,262.2825927734375,169.20278930664062,63.27247619628906,101.98329162597656,10.172100067138672,,,12.449999809265137
2024-01-01,222.68919372558594,81.70999908447266,176.6033477783203,246.4064178466797,176.454345703125,57.29673767089844,102.07075500488281,10.437270164489746,,,14.350000381469727
2024-02-01,204.36972045898438,83.62000274658203,182.80296325683594,213.02572631835938,190.4925537109375,50.451473236083984,101.63343811035156,10.590479850769043,,,13.399999618530273
2024-03-01,219.19412231445312,87.4800033569336,185.2139434814453,241.91932678222656,186.7269287109375,54.947147369384766,105.6130599975586,10.813799858093262,,,13.010000228881836
2024-04-01,220.98150634765625,87.86000061035156,167.13168334960938,252.52023315429688,183.9112091064453,63.734989166259766,111.86675262451172,10.987279891967773,,,15.649999618530273
2024-05-01,223.63185119628906,81.62000274658203,192.4652862548828,255.81454467773438,176.26193237304688,65.60356140136719,107.05622863769531,10.551300048828125,,,12.920000076293945
2024-06-01,226.37635803222656,86.41000366210938,196.68601989746094,263.30023193359375,168.06146240234375,63.87868118286133,110.90142059326172,10.145230293273926,,,12.4399995803833
2024-07-01,220.30526733398438,80.72000122070312,211.50547790527344,251.21588134765625,174.20892333984375,58.019134521484375,118.46495056152344,10.945549964904785,,,16.360000610351562
2024-08-01,216.49185180664062,78.80000305175781,210.19236755371094,243.8526611328125,174.6818084716797,57.05855178833008,119.83185577392578,10.047300338745117,,,15.0
2024-09-01,192.8730010986328,,202.97021484375,236.9604034423828,181.1309356689453,65.76142120361328,123.02128601074219,10.484600067138672,,,16.729999542236328
2024-10-01,200.035400390625,73.16000366210938,213.09996032714844,234.60585021972656,180.4627227783203,65.0313720703125,123.1124267578125,10.961199760437012,,,23.15999984741211
2024-11-01,193.0435333251953,72.94000244140625,216.38275146484375,237.40467834472656,191.29714965820312,65.60772705078125,122.49436950683594,11.040900230407715,,,13.510000228881836
2024-12-01,194.525146484375,,212.81857299804688,242.7465057373047,187.34942626953125,60.07477951049805,119.57334899902344,11.327619552612305,,,17.350000381469727
